i	locus_tag	old_locus_tag	protein_id	gene	strand	start	end	product
1287	EO946_RS06855	EO946_06855	WP_003218438.1	NA	1	1312696	1315138	hypothetical protein
1288	EO946_RS06860	EO946_06860	WP_003218439.1	NA	1	1315155	1315482	phage portal protein
1289	EO946_RS06865	EO946_06865	WP_003218441.1	NA	1	1315478	1315643	XkdX family protein
1290	EO946_RS06870	EO946_06870	WP_003218443.1	NA	1	1315687	1316527	hypothetical protein
1291	EO946_RS06875	EO946_06875	WP_003218444.1	NA	1	1316579	1316849	protein xhlA
1292	EO946_RS06880	EO946_06880	WP_003218447.1	NA	1	1316861	1317125	phage holin
1293	EO946_RS06885	EO946_06885	WP_003218449.1	NA	1	1317137	1318031	LysM peptidoglycan-binding domain-containing protein
1294	EO946_RS06890	EO946_06890	WP_136654612.1	NA	-1	1318068	1318206	hypothetical protein
1295	EO946_RS06895	EO946_06895	WP_003218451.1	NA	-1	1318291	1318462	type II toxin-antitoxin system SpoIISB family antitoxin
1296	EO946_RS06900	EO946_06900	WP_003218453.1	NA	-1	1318461	1319208	toxin-antitoxin-antitoxin system toxin SpoIISA
1297	EO946_RS06905	EO946_06905	WP_003218455.1	NA	-1	1319317	1320319	inorganic phosphate transporter
1298	EO946_RS06910	EO946_06910	WP_003218470.1	NA	-1	1320331	1320949	DUF47 domain-containing protein
1299	EO946_RS06915	EO946_06915	WP_003218471.1	NA	-1	1321225	1322542	serine/threonine exchanger
1300	EO946_RS06920	EO946_06920	WP_003218472.1	NA	1	1322924	1323875	ring-cleaving dioxygenase
1301	EO946_RS06925	EO946_06925	WP_003218473.1	NA	1	1323975	1324122	hypothetical protein
1302	EO946_RS06930	EO946_06930	WP_003218474.1	NA	1	1324129	1326316	glycosyltransferase family 39 protein
1303	EO946_RS06935	EO946_06935	WP_003218475.1	NA	1	1326327	1327299	glycosyltransferase family 2 protein
1304	EO946_RS06940	EO946_06940	WP_003218476.1	NA	-1	1327794	1329153	serine protease HtrA
1305	EO946_RS06945	EO946_06945	WP_003218477.1	NA	1	1329325	1330144	pyrroline-5-carboxylate reductase
1306	EO946_RS06950	EO946_06950	WP_003218479.1	NA	1	1330272	1331097	D-aminopeptidase DppA
1307	EO946_RS06955	EO946_06955	WP_003218480.1	NA	1	1331112	1332039	dipeptide ABC transporter permease DppB
1308	EO946_RS06960	EO946_06960	WP_003218481.1	NA	1	1332044	1333007	dipeptide ABC transporter permease DppC
1309	EO946_RS06965	EO946_06965	WP_003218482.1	NA	1	1333011	1334019	dipeptide ABC transporter ATP-binding subunit DppD
1310	EO946_RS06970	EO946_06970	WP_079996581.1	NA	1	1334021	1335671	dipeptide ABC transporter substrate-binding protein DppE
1311	EO946_RS06975	EO946_06975	WP_003218484.1	NA	1	1335758	1336718	LD-carboxypeptidase
1312	EO946_RS06980	EO946_06980	WP_003218485.1	NA	1	1336714	1337815	dipeptide epimerase
1313	EO946_RS06985	EO946_06985	WP_003218486.1	NA	1	1337811	1338702	C40 family peptidase
1314	EO946_RS06990	EO946_06990	WP_003218487.1	NA	1	1338714	1339704	ATP-binding cassette domain-containing protein
1315	EO946_RS06995	EO946_06995	WP_003218488.1	NA	-1	1339743	1340790	6-phosphogluconolactonase
1316	EO946_RS07000	EO946_07000	WP_003218490.1	NA	-1	1340877	1341738	hypothetical protein
1317	EO946_RS07005	EO946_07005	WP_014476577.1	NA	1	1341897	1342416	acyl-CoA thioesterase
1318	EO946_RS07010	EO946_07010	WP_003218494.1	hmpA	1	1342653	1343853	NO-inducible flavohemoprotein
1319	EO946_RS07015	EO946_07015	WP_003218495.1	NA	-1	1343925	1344156	hypothetical protein
1320	EO946_RS07020	EO946_07020	WP_003218496.1	NA	1	1344309	1345041	DUF421 domain-containing protein
1321	EO946_RS07025	EO946_07025	WP_003218497.1	NA	1	1345133	1345661	DinB family protein
1322	EO946_RS07030	EO946_07030	WP_003218498.1	NA	1	1345650	1346166	GNAT family N-acetyltransferase
1323	EO946_RS07035	EO946_07035	WP_003218499.1	ykkC	1	1346388	1346727	multidrug efflux SMR transporter subunit YkkC
1324	EO946_RS07040	EO946_07040	WP_003218500.1	ykkD	1	1346726	1347044	multidrug efflux SMR transporter subunit YkkD
1325	EO946_RS07045	EO946_07045	WP_003218501.1	purU	1	1347114	1348017	formyltetrahydrofolate deformylase
1326	EO946_RS07050	EO946_07050	WP_003218502.1	NA	1	1348377	1349475	glutamate 5-kinase
1327	EO946_RS07055	EO946_07055	WP_003218503.1	proA	1	1349486	1350734	glutamate-5-semialdehyde dehydrogenase
1328	EO946_RS07060	EO946_07060	WP_003218504.1	NA	1	1350862	1351288	organic hydroperoxide resistance protein
1329	EO946_RS07065	EO946_07065	WP_003218505.1	NA	-1	1351320	1351764	organic hydroperoxide resistance transcriptional regulator OhrR
1330	EO946_RS07070	EO946_07070	WP_003218506.1	NA	1	1351905	1352316	organic hydroperoxide resistance protein
1331	EO946_RS07075	EO946_07075	WP_013307967.1	NA	1	1352440	1353544	glycosyltransferase
1332	EO946_RS07080	EO946_07080	WP_003218510.1	NA	-1	1353549	1354020	nucleoside deaminase
1333	EO946_RS07085	EO946_07085	WP_003218512.1	NA	1	1354154	1354781	histidine phosphatase family protein
1334	EO946_RS07090	EO946_07090	WP_003218515.1	metE	-1	1354819	1357108	5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase
1335	EO946_RS07095	EO946_07095	WP_003218517.1	NA	-1	1357522	1358482	serine protease Isp
1336	EO946_RS07100	EO946_07100	WP_003218520.1	NA	1	1358704	1359538	RsbT co-antagonist RsbRB
1337	EO946_RS07105	EO946_07105	WP_003218522.1	NA	-1	1359570	1360335	HMP/thiamine ABC transporter permease ThiX
1338	EO946_RS07110	EO946_07110	WP_003218523.1	NA	-1	1360309	1361950	energy-coupling factor ABC transporter ATP-binding protein
1339	EO946_RS07115	EO946_07115	WP_003218525.1	NA	-1	1361936	1362536	ECF transporter S component
1340	EO946_RS07120	EO946_07120	WP_003218528.1	NA	-1	1362537	1363140	HMP/thiamine ABC transporter substrate-binding protein ThiU
1341	EO946_RS07125	EO946_07125	WP_003218529.1	NA	1	1363451	1364138	two-component system response regulator YkoG
1342	EO946_RS07130	EO946_07130	WP_003218531.1	NA	1	1364141	1365506	HAMP domain-containing histidine kinase
1343	EO946_RS07135	EO946_07135	WP_003218533.1	NA	1	1365502	1366177	PepSY domain-containing protein
1344	EO946_RS07140	EO946_07140	WP_003218535.1	NA	1	1366268	1366784	PepSY domain-containing protein
1345	EO946_RS07145	EO946_07145	WP_003218541.1	NA	1	1366867	1367005	hypothetical protein
1346	EO946_RS07150	EO946_07150	WP_003218543.1	mgtE	1	1367511	1368867	magnesium transporter
1347	EO946_RS07155	EO946_07155	WP_003218544.1	NA	-1	1368909	1369242	MerR family transcriptional regulator TnrA
1348	EO946_RS07160	EO946_07160	WP_003218545.1	NA	1	1369435	1369591	hypothetical protein
1349	EO946_RS07165	EO946_07165	WP_003218546.1	NA	1	1369678	1369861	hypothetical protein
1350	EO946_RS07170	EO946_07170	WP_079996345.1	NA	1	1369994	1370459	MarR family transcriptional regulator
1351	EO946_RS07175	EO946_07175	WP_003218548.1	NA	-1	1370499	1371594	glycosyl transferase
1352	EO946_RS07180	EO946_07180	WP_032727336.1	NA	1	1371685	1372237	hypothetical protein
1353	EO946_RS07185	EO946_07185	WP_003218550.1	NA	-1	1372264	1373077	metallophosphoesterase
1354	EO946_RS07190	EO946_07190	WP_003218551.1	NA	1	1373274	1374969	hypothetical protein
1355	EO946_RS07195	EO946_07195	WP_003218552.1	NA	1	1374981	1375995	glycosyltransferase family 2 protein
1356	EO946_RS07200	EO946_07200	WP_003218553.1	NA	-1	1376137	1377973	DNA ligase D
1357	EO946_RS07205	EO946_07205	WP_079996346.1	NA	-1	1377976	1378912	Ku protein
1358	EO946_RS07210	EO946_07210	WP_003218555.1	NA	-1	1378949	1381352	EAL domain-containing protein
1359	EO946_RS07215	EO946_07215	WP_079996591.1	NA	1	1381530	1382196	DedA family protein
1360	EO946_RS07220	EO946_07220	WP_003218558.1	NA	1	1382272	1383250	TerC family protein
1361	EO946_RS07225	EO946_07225	WP_003218559.1	sigI	1	1383513	1384269	RNA polymerase sigma factor SigI
1362	EO946_RS07230	EO946_07230	NA	NA	1	1384265	1385446	anti-sigma factor domain-containing protein
1363	EO946_RS07235	EO946_07235	WP_003218568.1	NA	-1	1385456	1385651	alpha/beta-type small acid-soluble spore protein
1364	EO946_RS07240	EO946_07240	WP_003218571.1	NA	-1	1385782	1386484	transcriptional regulator HtpK
1365	EO946_RS07245	EO946_07245	WP_003218573.1	htpX	1	1386653	1387550	protease HtpX
1366	EO946_RS07250	EO946_07250	WP_003218575.1	NA	1	1387724	1389074	Ktr system potassium transporter KtrD
1367	EO946_RS07255	EO946_07255	WP_003218577.1	NA	1	1389229	1389385	hypothetical protein
1368	EO946_RS07260	EO946_07260	WP_003218579.1	NA	1	1389387	1389558	hypothetical protein
1369	EO946_RS07265	EO946_07265	WP_003218581.1	NA	-1	1389599	1390622	acyltransferase family protein
1370	EO946_RS07270	EO946_07270	WP_003218583.1	NA	1	1390874	1393091	sporulation two-component system sensor histidine kinase KinE
1371	EO946_RS07275	EO946_07275	WP_003218584.1	NA	1	1393087	1393585	methylated-DNA--[protein]-cysteine S-methyltransferase
1372	EO946_RS07280	EO946_07280	WP_003218585.1	NA	1	1393674	1393800	hypothetical protein
1373	EO946_RS07285	EO946_07285	WP_003218586.1	mtnA	-1	1393833	1394895	S-methyl-5-thioribose-1-phosphate isomerase
1374	EO946_RS07290	EO946_07290	WP_003218587.1	NA	-1	1394902	1396096	S-methyl-5-thioribose kinase
1375	EO946_RS07295	EO946_07295	WP_003218588.1	NA	-1	1396439	1397219	carbon-nitrogen family hydrolase
1376	EO946_RS07300	EO946_07300	WP_003218589.1	NA	1	1397313	1398507	methionine-glutamine aminotransferase
1377	EO946_RS07305	EO946_07305	WP_032727332.1	mtnW	1	1398733	1399945	2,3-diketo-5-methylthiopentyl-1-phosphate enolase
1378	EO946_RS07310	EO946_07310	WP_003218592.1	mtnX	1	1399941	1400649	2-hydroxy-3-keto-5-methylthiopentenyl-1- phosphate phosphatase
1379	EO946_RS07315	EO946_07315	WP_003218593.1	NA	1	1400606	1401236	methylthioribulose 1-phosphate dehydratase
1380	EO946_RS07320	EO946_07320	WP_003218594.1	NA	1	1401250	1401787	acireductone dioxygenase
1381	EO946_RS07325	EO946_07325	WP_003218596.1	NA	-1	1401830	1402151	DUF1232 domain-containing protein
1382	EO946_RS07330	EO946_07330	WP_003218598.1	NA	1	1402353	1402611	aspartyl-phosphate phosphatase Spo0E
1383	EO946_RS07335	EO946_07335	WP_003218600.1	NA	1	1402696	1403128	hypothetical protein
1384	EO946_RS07340	EO946_07340	WP_044427771.1	NA	-1	1403155	1404676	sporulation kinase KinD
1385	EO946_RS07345	EO946_07345	WP_072182857.1	NA	-1	1404698	1404884	hypothetical protein
1386	EO946_RS07350	EO946_07350	WP_003218603.1	NA	1	1404868	1405306	MarR family transcriptional regulator MhqR
1387	EO946_RS07355	EO946_07355	WP_003218604.1	motB	-1	1405344	1406130	flagellar motor protein MotB
1388	EO946_RS07360	EO946_07360	WP_003218605.1	motA	-1	1406101	1406914	flagellar motor stator protein MotA
1389	EO946_RS07365	EO946_07365	WP_003218607.1	NA	-1	1407303	1409403	ATP-dependent Clp protease ATP-binding subunit
1390	EO946_RS07370	EO946_07370	WP_003218609.1	NA	1	1409769	1410813	hypothetical protein
1391	EO946_RS07375	EO946_07375	WP_003218610.1	queC	1	1411127	1411787	7-cyano-7-deazaguanine synthase QueC
1392	EO946_RS07380	EO946_07380	WP_079996348.1	queD	1	1411779	1412229	6-carboxytetrahydropterin synthase QueD
1393	EO946_RS07385	EO946_07385	WP_003218612.1	queE	1	1412221	1412953	7-carboxy-7-deazaguanine synthase QueE
1394	EO946_RS07390	EO946_07390	WP_003218613.1	queF	1	1412970	1413468	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
1395	EO946_RS07395	EO946_07395	WP_003218614.1	NA	1	1414099	1414342	hypothetical protein
1396	EO946_RS07400	EO946_07400	WP_003218617.1	NA	1	1414382	1414673	DUF3219 family protein
1397	EO946_RS07405	EO946_07405	WP_003218620.1	NA	-1	1414793	1414979	DUF2187 family protein
1398	EO946_RS07410	EO946_07410	WP_003218622.1	NA	1	1415143	1415338	hypothetical protein
1399	EO946_RS07415	EO946_07415	WP_003218625.1	NA	1	1415636	1416266	cell wall hydrolase
1400	EO946_RS07420	EO946_07420	WP_003218627.1	NA	1	1416383	1417721	sporulation protein YkvU
1401	EO946_RS07425	EO946_07425	WP_032727215.1	NA	1	1417771	1418269	TlpA family protein disulfide reductase
1402	EO946_RS07430	EO946_07430	WP_003218630.1	cadA	1	1418503	1420417	metal-transporting ATPase PfeT
1403	EO946_RS07435	EO946_07435	WP_003218631.1	NA	-1	1420454	1420658	hypothetical protein
1404	EO946_RS07440	EO946_07440	WP_003218632.1	NA	1	1420822	1421917	di/tri-peptidase
1405	EO946_RS07445	EO946_07445	WP_003218634.1	NA	1	1422197	1423163	LacI family DNA-binding transcriptional regulator
1406	EO946_RS07450	EO946_07450	WP_003218635.1	glcT	1	1423225	1424092	ptsGHI operon transcription antiterminator GlcT
1407	EO946_RS07455	EO946_07455	WP_003218636.1	NA	1	1424321	1426421	PTS glucose transporter subunit IIABC
1408	EO946_RS07460	EO946_07460	WP_003218637.1	NA	1	1426519	1426786	phosphocarrier protein HPr
1409	EO946_RS07465	EO946_07465	WP_003218638.1	ptsP	1	1426785	1428498	phosphoenolpyruvate--protein phosphotransferase
1410	EO946_RS07470	EO946_07470	WP_003218644.1	NA	1	1428589	1428829	splAB operon transcriptional regulator SplA
1411	EO946_RS07475	EO946_07475	WP_003218645.1	splB	1	1428906	1429935	spore photoproduct lyase
1412	EO946_RS07480	EO946_07480	WP_032727214.1	NA	-1	1429948	1430629	GNAT family N-acetyltransferase
1413	EO946_RS07485	EO946_07485	WP_003218647.1	NA	1	1430765	1432733	methyl-accepting chemotaxis protein
1414	EO946_RS07490	EO946_07490	WP_079996599.1	NA	1	1432870	1433743	NAD(P)-dependent oxidoreductase
1415	EO946_RS07495	EO946_07495	WP_003218649.1	NA	-1	1433783	1434575	hypothetical protein
1416	EO946_RS07500	EO946_07500	WP_003218650.1	NA	1	1434912	1437033	penicillin-binding protein 2
1417	EO946_RS07505	EO946_07505	WP_003218651.1	NA	1	1437197	1439018	PAS domain-containing protein
1418	EO946_RS07510	EO946_07510	WP_003218653.1	NA	-1	1439027	1440209	aminotransferase A
1419	EO946_RS07515	EO946_07515	WP_003218655.1	NA	-1	1440410	1440572	hypothetical protein
1420	EO946_RS07520	EO946_07520	WP_003218657.1	NA	1	1440778	1441690	chemotaxis protein CheV
1421	EO946_RS07525	EO946_07525	WP_003218659.1	NA	-1	1441731	1442196	hypothetical protein
1422	EO946_RS07530	EO946_07530	WP_003218661.1	NA	-1	1442321	1443614	MFS transporter
1423	EO946_RS07535	EO946_07535	WP_079996611.1	NA	-1	1443689	1444184	L,D-transpeptidase family protein
1424	EO946_RS07540	EO946_07540	WP_003218664.1	NA	-1	1444241	1445102	metallophosphoesterase
1425	EO946_RS07545	EO946_07545	WP_003218667.1	NA	1	1445243	1446008	2,4-dienoyl-CoA reductase
1426	EO946_RS07550	EO946_07550	WP_003218669.1	NA	1	1446071	1447295	EAL domain-containing protein
1427	EO946_RS07555	EO946_07555	WP_003218671.1	NA	1	1447913	1448153	DUF1797 family protein
1428	EO946_RS07560	EO946_07560	WP_003218672.1	NA	1	1448261	1448780	hypothetical protein
1429	EO946_RS07565	EO946_07565	WP_010886502.1	abbA	1	1448913	1449111	antirepressor AbbA
1430	EO946_RS07570	EO946_07570	WP_003218674.1	NA	1	1449249	1449693	CBS domain-containing protein
1431	EO946_RS07575	EO946_07575	WP_003218675.1	NA	1	1449839	1450721	transcriptional regulator CcpC
1432	EO946_RS07580	EO946_07580	WP_003218676.1	NA	1	1450831	1451308	flavodoxin
1433	EO946_RS07585	EO946_07585	WP_003218677.1	NA	1	1451297	1452191	hypothetical protein
1434	EO946_RS07590	EO946_07590	WP_003218678.1	NA	1	1452206	1452662	flavodoxin
1435	EO946_RS07595	EO946_07595	WP_003218680.1	dapD	1	1452767	1453478	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
1436	EO946_RS07600	EO946_07600	WP_003218682.1	NA	1	1453547	1454672	N-acetyldiaminopimelate deacetylase
1437	EO946_RS07605	EO946_07605	WP_003218684.1	NA	1	1454733	1454979	YkuS family protein
1438	EO946_RS07610	EO946_07610	WP_003218686.1	NA	-1	1455014	1455818	small-conductance mechanosensitive channel protein MscT
1439	EO946_RS07615	EO946_07615	WP_003218688.1	NA	1	1456062	1456605	peroxiredoxin
1440	EO946_RS07620	EO946_07620	WP_003218690.1	NA	1	1456674	1457133	thiol-disulfide oxidoreductase YkuV
1441	EO946_RS07625	EO946_07625	WP_003218692.1	rok	1	1457580	1458168	transcriptional regulator Rok
1442	EO946_RS07630	EO946_07630	WP_003218694.1	NA	-1	1458207	1459173	hypothetical protein
1443	EO946_RS07635	EO946_07635	WP_003218697.1	NA	1	1459308	1459908	molybdenum cofactor guanylyltransferase
1444	EO946_RS07640	EO946_07640	WP_003218699.1	NA	1	1459958	1460978	thiamine/molybdopterin biosynthesis MoeB-like protein
1445	EO946_RS07645	EO946_07645	WP_003218701.1	NA	1	1460995	1462288	molybdopterin molybdotransferase MoeA
1446	EO946_RS07650	EO946_07650	WP_003218703.1	mobB	1	1462248	1462770	molybdopterin-guanine dinucleotide biosynthesis protein B
1447	EO946_RS07655	EO946_07655	WP_003218704.1	NA	1	1462769	1463243	molybdenum cofactor biosynthesis protein MoaE
1448	EO946_RS07660	EO946_07660	WP_003218706.1	NA	1	1463235	1463469	molybdopterin converting factor subunit 1
1449	EO946_RS07665	EO946_07665	WP_003218708.1	NA	1	1463694	1465452	ABC transporter ATP-binding protein
1450	EO946_RS07670	EO946_07670	WP_003218710.1	NA	1	1465462	1467277	ABC transporter ATP-binding protein
1451	EO946_RS07675	EO946_07675	WP_003218712.1	NA	1	1467391	1468087	YIP1 family protein
1452	EO946_RS07680	EO946_07680	WP_003218714.1	NA	1	1468091	1469225	efflux RND transporter periplasmic adaptor subunit
1453	EO946_RS07685	EO946_07685	WP_003218716.1	NA	1	1469225	1469918	ABC transporter ATP-binding protein YknY
1454	EO946_RS07690	EO946_07690	WP_003218718.1	NA	1	1469914	1471108	sporulation-delaying-protein transporter subunit SkiZ
1455	EO946_RS07695	EO946_07695	WP_003218720.1	NA	1	1471387	1472143	DeoR/GlpR transcriptional regulator
1456	EO946_RS07700	EO946_07700	WP_003218722.1	pfkB	1	1472139	1473051	1-phosphofructokinase
1457	EO946_RS07705	EO946_07705	WP_003218724.1	NA	1	1473065	1474973	PTS transporter subunit EIIA
1458	EO946_RS07710	EO946_07710	WP_113737815.1	NA	-1	1475033	1476184	IS3-like element ISBsu1 family transposase
1459	EO946_RS07715	EO946_07715	WP_003222331.1	lepB	1	1476406	1476988	signal peptidase I
1460	EO946_RS07720	EO946_07720	WP_003222329.1	NA	-1	1477023	1477293	hypothetical protein
1461	EO946_RS07725	EO946_07725	WP_003222327.1	NA	1	1477474	1479094	ATP-binding cassette domain-containing protein
1462	EO946_RS07730	EO946_07730	WP_003222326.1	NA	1	1479155	1480067	ketopantoate reductase family protein
1463	EO946_RS07735	EO946_07735	WP_003222324.1	NA	-1	1480097	1481330	aminopeptidase
1464	EO946_RS07740	EO946_07740	WP_003222322.1	NA	-1	1481439	1481574	protein YkpC
1465	EO946_RS07745	EO946_07745	WP_003222320.1	NA	-1	1481675	1482683	cell shape-determining protein MreBH
1466	EO946_RS07750	EO946_07750	WP_003222317.1	NA	1	1482963	1483242	transcriptional regulator AbhA
1467	EO946_RS07755	EO946_07755	WP_003222315.1	NA	1	1483434	1484721	two-component sensor histidine kinase KinC
1468	EO946_RS07760	EO946_07760	WP_003222313.1	NA	1	1484737	1485565	gamma-glutamylcyclotransferase
1469	EO946_RS07765	EO946_07765	WP_003222311.1	NA	1	1485636	1486302	Ktr system potassium transporter KtrC
1470	EO946_RS07770	EO946_07770	WP_003222307.1	ade	1	1486459	1488193	adenine deaminase
1471	EO946_RS07775	EO946_07775	WP_003222305.1	NA	-1	1488228	1489896	ribonuclease J
1472	EO946_RS07780	EO946_07780	WP_003222303.1	NA	-1	1489901	1490111	RNA polymerase subunit omega 1
1473	EO946_RS07785	EO946_07785	WP_003222301.1	NA	1	1490493	1491267	Cof-type HAD-IIB family hydrolase
1474	EO946_RS07790	EO946_07790	WP_003222300.1	NA	-1	1491301	1491856	peptide deformylase
1475	EO946_RS07795	EO946_07795	WP_003222298.1	NA	-1	1491965	1492118	YjcZ family sporulation protein
1476	EO946_RS07800	EO946_07800	WP_003222296.1	NA	1	1492329	1493001	hypothetical protein
1477	EO946_RS07805	EO946_07805	WP_003222294.1	pdhA	1	1493423	1494539	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha
1478	EO946_RS07810	EO946_07810	WP_003222291.1	NA	1	1494542	1495520	pyruvate dehydrogenase complex E1 component subunit beta
1479	EO946_RS07815	EO946_07815	WP_003222290.1	pdhC	1	1495635	1496964	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase
1480	EO946_RS07820	EO946_07820	WP_003222288.1	lpdA	1	1496968	1498381	dihydrolipoyl dehydrogenase
1481	EO946_RS07825	EO946_07825	WP_003222285.1	NA	-1	1498426	1498801	hypothetical protein
1482	EO946_RS07830	EO946_07830	WP_079996350.1	NA	1	1499221	1499341	GapA-binding peptide SR1P
